,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,liveness,popularity
Michael Metzler,0.41059999999999997,0.33149,0.46885000000000004,111.51650000000002,0.8491,0.02158728,0.050749999999999997,0.17659,29
CYRK,0.6528,0.8499000000000001,0.33038,130.1966,0.005077620000000001,0.7729999999999999,0.03943000000000001,0.14964,9
347aidan,0.7832999999999999,0.5179,0.6167999999999999,132.3399,0.51888,0.000761376,0.17673,0.2692,64
Adassa,0.6695,0.7011000000000001,0.6132,142.94930000000002,0.16565000000000002,0.0049609170000000005,0.08317000000000001,0.15473999999999996,57
Moodymann,0.725,0.5631,0.38608000000000003,130.84150000000002,0.15209100000000003,0.3841,0.08618,0.24952999999999997,43
Óskar Guðjónsson,0.32199999999999995,0.06505999999999999,0.21911,107.3413,0.9743,0.8375999999999999,0.037739999999999996,0.1101,32
Aditya Gadhvi,0.5971000000000001,0.7022999999999999,0.5804,122.9288,0.5153779999999999,1.6989999999999997e-06,0.10496000000000001,0.22210999999999997,54
Lydia,0.48519999999999996,0.5700000000000001,0.37120000000000003,137.91230000000002,0.608068,0.004270246,0.034890000000000004,0.16713,16
Soul For Real,0.6699,0.4789,0.6035,119.22179999999996,0.10855520000000003,0.0006144379999999999,0.0449,0.14028999999999997,53
G Flip,0.5479,0.6914,0.43019999999999997,140.56660000000002,0.0809959,0.000999467,0.08770000000000001,0.26003,56
LilCJ Kasino,0.8267,0.5154,0.5563,126.0586,0.18976,0.0,0.42000000000000004,0.18671999999999997,40
Jack Ingram,0.5247999999999999,0.35929999999999995,0.46110000000000007,100.7172,0.7915405999999999,0.000328371,0.05839000000000001,0.3175,41
Xotix,0.6809000000000001,0.8260000000000002,0.31362999999999996,131.83910000000003,0.018702,0.16745145,0.24106999999999998,0.21515,29
Bryan Adams,0.5293999999999999,0.604,0.43760000000000004,120.2965,0.1483279,1.077e-05,0.029930000000000002,0.14998,74
Vanessa Moreno,0.5368999999999999,0.4032,0.4112,121.42750000000001,0.7031000000000001,0.09549160100000001,0.06380000000000001,0.10151000000000002,31
Marc Kiss,0.6954,0.8658999999999999,0.47680000000000006,129.00529999999998,0.10173600000000001,0.208759922,0.12148999999999999,0.19785000000000003,49
African Head Charge,0.6520999999999999,0.5724,0.5496,121.8508,0.1289889,0.5788544999999998,0.11146,0.19485999999999998,29
Ajebo Hustlers,0.7866,0.7097,0.6304000000000001,114.7846,0.20829,0.006140742,0.23929,0.12867,49
Lady London,0.6823,0.5962,0.5129,111.8221,0.32436999999999994,7.481e-05,0.3936,0.24699,39
GEE LEE,0.8093,0.6448999999999999,0.5440999999999999,119.0199,0.207357,0.20064107,0.20047,0.18273999999999999,57
Cybotron,0.7013,0.7323999999999999,0.65016,129.5482,0.0556149,0.43522,0.06170999999999999,0.21922000000000003,26
Hachioji P,0.5805,0.9357,0.6542000000000001,139.2897,0.046636,0.001474764,0.09699,0.17800000000000002,42
K-Leb,0.7572,0.5479,0.47090000000000004,138.3091,0.37853,2.4658e-05,0.16419,0.20261000000000004,11
Michael Fix,0.5631999999999999,0.34010000000000007,0.413,100.3971,0.8466000000000001,0.7408,0.042960000000000005,0.14911000000000002,20
MoneyMarr,0.8208,0.5769,0.5936,133.1935,0.08514600000000001,0.0,0.49850000000000005,0.15369,32
Mac Júlia,0.6953,0.508,0.6026,113.1629,0.362039,8.2481e-05,0.2991499999999999,0.19354,51
Han Ga Bin,0.5133,0.5555000000000001,0.43249999999999994,134.66289999999998,0.6362,0.0,0.0382,0.2634,6
Arta Porting,0.3961,0.14570000000000002,0.17639999999999997,108.2252,0.9168,0.8626999999999999,0.03408,0.11829,50
The Dollyrots,0.5367000000000001,0.8737999999999999,0.6727000000000001,149.82020000000003,0.00046226000000000004,0.093163191,0.04836,0.26802,33
Beastie Boys,0.7130000000000001,0.7863,0.5831000000000001,122.60369999999998,0.14579999999999999,0.003493063,0.25883,0.19094,69
Ella Mae Morse,0.7129999999999999,0.34440000000000004,0.7831,121.02259999999998,0.6906999999999999,1.8636e-05,0.0799,0.20712000000000003,29
Soraru,0.48529999999999995,0.8436000000000001,0.6193,136.53019999999998,0.110486,0.0,0.14906,0.24952000000000002,41
Parra for Cuva,0.7141000000000001,0.6425,0.25101999999999997,118.73740000000001,0.29569999999999996,0.56044,0.036820000000000006,0.12449000000000002,57
Líom,0.12232000000000001,0.09142,0.05650000000000001,94.0982,0.9046,0.8477,0.04419,0.09668000000000002,33
ÆON:MODE,0.48349999999999993,0.9541999999999999,0.21747999999999998,173.8188,0.009029200000000001,0.393865,0.11879000000000002,0.2586,37
Thibault Cauvin,0.43929999999999997,0.29490000000000005,0.2931,100.39320000000001,0.9524000000000001,0.8332999999999998,0.04244,0.11043999999999998,38
Summer Thieves,0.7912,0.5971,0.5351999999999999,104.40549999999999,0.11836600000000001,0.0008291279999999999,0.09885,0.17926999999999998,36
Moophs,0.5941,0.6772,0.5246000000000001,126.799,0.24578900000000004,0.0025824,0.08206000000000001,0.15753999999999999,37
Dantor,0.38630000000000003,0.37560000000000004,0.34240000000000004,118.90920000000001,0.727,0.681684,0.03578,0.11814,4
Kiddyondebeat,0.7311,0.4913,0.24679999999999996,112.10790000000001,0.027598,0.2126573,0.06289999999999998,0.10991,32
Zaba,0.6969999999999998,0.5282,0.4192,126.0384,0.105492,0.16703869999999998,0.05954,0.09192,47
Cadmium,0.5565,0.6459,0.45470000000000005,137.4212,0.24696639999999997,7.446e-06,0.055349999999999996,0.17475000000000002,52
Eric Escanes,0.5631999999999999,0.6359999999999999,0.5317000000000001,117.441,0.24302,0.8047999999999998,0.049120000000000004,0.18146,6
Popeye Bangladesh,0.5737,0.46259999999999996,0.33140000000000003,110.2932,0.37432999999999994,0.000221009,0.03207,0.16006,34
Martin Gjakonovski,0.44190000000000007,0.3104,0.4348000000000001,118.59200000000001,0.6727000000000001,0.8664999999999999,0.03903,0.12737,28
Jakob Dinesen,0.3738,0.1352,0.19483999999999999,105.7533,0.9363999999999999,0.7962,0.03676,0.13614,20
Jasper Somsen,0.4706,0.20194,0.24700000000000003,111.7807,0.9339999999999998,0.8095999999999999,0.04246,0.11627000000000001,28
Floraleda Sacchi,0.5031000000000001,0.07274599999999999,0.19318,114.6365,0.9852000000000001,0.9169,0.06262,0.0986,29
Carol Biazin,0.6338999999999999,0.47700000000000004,0.5199,123.2594,0.5086999999999999,5.0926999999999995e-05,0.11194,0.215,55
Myd,0.7321000000000001,0.7066999999999999,0.6204999999999999,128.3943,0.09725054,0.24878879999999998,0.06910999999999999,0.20585000000000003,54
Chris Martin,0.6134999999999999,0.6494000000000001,0.6601000000000001,120.17820000000002,0.15118,0.0,0.21246,0.11007,35
GRIP,0.6908000000000001,0.6883999999999999,0.4029,123.4512,0.057268,0.0012322200000000002,0.27279,0.19402,39
widx.,0.27779999999999994,0.11642999999999999,0.08280000000000001,122.6591,0.923,0.8697999999999999,0.04903999999999999,0.08952,36
Maya Dadon,0.7083999999999999,0.5233,0.41550000000000004,115.9094,0.3404,0.000367031,0.054709999999999995,0.12252,34
Tarn Travers,0.305,0.15948,0.11898999999999997,102.00099999999999,0.9533000000000001,0.41293645300000004,0.051669999999999994,0.11242999999999999,34
Nissi,0.6918,0.6344,0.46898999999999996,104.5983,0.13672299999999998,0.014694653999999998,0.12662,0.15146,40
Jerome Isma-Ae,0.6359999999999999,0.8496,0.16721999999999998,127.01759999999999,0.004159399999999999,0.6873,0.049300000000000004,0.27151000000000003,47
normal the kid,0.45099999999999996,0.20670000000000002,0.14246000000000003,99.1286,0.8517999999999999,0.12910641900000003,0.03563,0.13616999999999999,47
MUNYA,0.7087,0.522,0.6773,118.21490000000001,0.37872999999999996,0.3564956,0.038459999999999994,0.10063,42
Pete Seeger,0.5836,0.3005,0.6710999999999999,111.86179999999999,0.9214999999999998,0.003590505,0.060419999999999995,0.23678,42
Luca Sguera,0.45220000000000005,0.3388400000000001,0.22948,117.66189999999999,0.49934,0.8276,0.11212999999999998,0.10668000000000002,15
Charlotte Bray,0.223,0.09881999999999999,0.04124,101.0548,0.8726999999999998,0.2612783,0.05308,0.13113999999999998,2
I. JORDAN,0.5974,0.9404,0.6033999999999999,136.4038,0.16333140000000002,0.38655799999999996,0.06291,0.19974,37
Julien Marchal,0.5366000000000001,0.39920999999999995,0.34609999999999996,107.66569999999999,0.6255,0.45437700000000003,0.04929,0.10725,63
Edwyn Collins,0.5604,0.6106,0.6379,117.93780000000001,0.22386800000000004,0.025867836999999998,0.03729,0.29068,48
Ways.,0.38,0.7994,0.31738999999999995,151.02079999999998,0.15486329299999996,0.4774425000000001,0.08327999999999999,0.17495000000000002,16
Raashi Sood,0.629,0.6285000000000001,0.5016,111.6353,0.5091,0.032587481,0.05918000000000001,0.23226999999999998,39
The Early Ears,0.5854999999999999,0.48933,0.3679,115.7601,0.170614,0.006217022000000001,0.03494,0.15235000000000004,14
Los Nuevos Originales Del Bajio,0.7686,0.6971,0.7794999999999999,129.031,0.24612999999999996,0.00092439,0.16995999999999997,0.14878,43
Eli-Mac,0.7325,0.6562,0.7817,127.81549999999997,0.17282,0.0044951869999999994,0.12951,0.19250000000000003,41
Mickey Raphael,0.4588,0.27219999999999994,0.43879999999999997,141.8392,0.5172000000000001,0.4098657,0.03303999999999999,0.13109,30
Jade LeMac,0.5828,0.6515000000000001,0.35320000000000007,126.16339999999998,0.37018,1.09e-07,0.043329999999999994,0.1304,46
Wychazel,0.53501,0.070483,0.10633999999999999,99.6818,0.6651,0.9117999999999998,0.051379999999999995,0.24425,30
Men Without Hats,0.6454000000000001,0.8041,0.7479,127.00399999999999,0.035705600000000004,0.024627711000000004,0.04369,0.14451,52
Nicki Nicole,0.7274,0.6185,0.5730000000000001,104.598,0.32583,0.0009533400000000001,0.09129,0.1322,79
ヨルシカ,0.6519,0.7035,0.7294999999999998,129.801,0.294255,0.00041226800000000003,0.04404,0.12462,69
Caitlin Kinnunen,0.5621,0.5086999999999999,0.5373,105.0024,0.6352,0.0,0.10153000000000001,0.10925,30
Rain Inc,0.17553999999999997,0.9894000000000001,0.0028929999999999997,101.4619,0.522284,0.8412000000000001,0.06962,0.7994,51
Henry Gross,0.5331,0.4737000000000001,0.6018,120.36769999999999,0.41603,0.01671119,0.030200000000000005,0.1582,27
HWASA,0.6857,0.7270999999999999,0.6144999999999999,122.4271,0.24688,0.00017254800000000002,0.10743000000000003,0.1713,65
HOMESHAKE,0.6571999999999999,0.343,0.31718,84.2295,0.6129,0.22039512,0.061270000000000005,0.21753,49
PREGOBLIN,0.5776,0.6149,0.4152,113.29639999999999,0.04592449999999999,0.22760214999999998,0.03684,0.20776,26
Rekha Bhardwaj,0.6875,0.8135999999999999,0.6222000000000001,129.0226,0.280588,0.011704634,0.12874999999999998,0.24901999999999996,64
Larkin Poe,0.5227,0.6606000000000001,0.518,115.2325,0.25317182000000005,0.00043412300000000007,0.06936999999999999,0.17922,47
12 Ensemble,0.18204000000000004,0.09039,0.07053000000000001,106.14650000000002,0.9531000000000001,0.7119000000000002,0.03977,0.14004000000000003,41
Just A Gent,0.7022,0.6949,0.29114999999999996,125.53549999999998,0.14446,0.23837882999999999,0.11169,0.15941999999999998,47
The Crypt-Kickers,0.6657,0.5035999999999998,0.784,109.55720000000001,0.35569999999999996,0.10812516800000001,0.16549000000000003,0.1911,53
Lyrics Born,0.8039,0.7605999999999999,0.8487000000000002,105.49879999999999,0.090877,0.0009325480000000001,0.16376,0.11298,39
Harry Nach,0.7968,0.6192,0.5711000000000002,125.89569999999999,0.26009,0.025009564,0.11927999999999998,0.12876,61
Ruthes Ma,0.8349,0.6304000000000001,0.45729999999999993,121.83699999999999,0.02709452,0.5559499999999999,0.09917000000000001,0.08192,10
Dempagumi.Inc,0.5782,0.9458,0.6970000000000001,120.58340000000001,0.0430948,0.00440387,0.09277,0.20401000000000002,34
Isabella Morales,0.4218,0.08527,0.28389999999999993,109.9653,0.9818999999999999,0.9134,0.03942,0.10234000000000001,35
NATIVE Sound System,0.7295,0.5644,0.44487000000000004,111.70349999999999,0.31082,0.12063134,0.09159999999999999,0.10767,36
Filarmonica della Scala,0.24172999999999994,0.22882000000000002,0.22678000000000004,113.96220000000001,0.9001999999999999,0.8556000000000001,0.03661,0.16050999999999999,37
soulfear,0.6678999999999998,0.3285,0.3902,106.37819999999999,0.6355000000000001,0.28463847000000003,0.028489999999999998,0.11389,18
Arnold Sage,0.15748999999999996,0.135866,0.04843,102.65950000000002,0.8839,0.9042000000000001,0.04275,0.11352000000000002,25
Arnault Cuisinier,0.3496,0.30185999999999996,0.19553,113.09939999999999,0.7139000000000001,0.8741999999999999,0.036829999999999995,0.10908999999999999,3
Ebenezer,0.7673,0.7001,0.6148999999999999,130.0609,0.09978360000000001,0.04950286,0.08377,0.20203000000000002,39
Miyasato Mana,0.17350000000000002,0.019533000000000002,0.06091,111.995,0.8123000000000001,0.8111,0.05528000000000001,0.1105,33
Carole Samaha,0.6769000000000001,0.8117000000000001,0.7125000000000001,141.8677,0.41161000000000003,0.000224507,0.06159000000000001,0.11334,47
Victoria Canal,0.45840000000000003,0.33010000000000006,0.35139999999999993,118.83190000000002,0.7870999999999999,0.001678623,0.04005,0.1588,34
Badshah,0.7907,0.7827,0.6674,114.8357,0.234312,3.571000000000001e-05,0.14831999999999998,0.16714,74
仲村宗悟,0.5524000000000001,0.866,0.5917,126.63230000000001,0.11456899999999999,1.0390000000000001e-06,0.08566,0.20926999999999998,33
Jon Cowherd,0.4279,0.39441,0.34258,112.82690000000002,0.7308999999999999,0.5159073900000001,0.03423999999999999,0.18121,28
Sarah Vaughan,0.43200000000000005,0.26769999999999994,0.26676,112.951,0.819055,0.0279887,0.044509999999999994,0.16683000000000006,53
Tami Neilson,0.6124,0.5504999999999999,0.53125,116.0936,0.45030000000000003,0.00477863,0.08281000000000001,0.16964,39
Joe Killington,0.6725,0.836,0.48460000000000003,125.1093,0.069797,0.07505115799999999,0.10055,0.25758,44
Morten Schantz,0.46640000000000004,0.52165,0.39119999999999994,116.73770000000002,0.43172000000000005,0.7511,0.03979,0.12482,18
Khantrast,0.7543,0.7333000000000001,0.5757000000000001,123.6867,0.16142399999999998,0.0319,0.17548999999999998,0.15417999999999998,60
A'Y,0.8026,0.5679000000000001,0.5530999999999999,100.03930000000001,0.171676,0.001688626,0.18048,0.14793,16
The Amity Affliction,0.40309999999999996,0.929,0.26084999999999997,137.4251,0.007406359999999999,6.939999999999999e-07,0.10749,0.23403000000000002,59
Death Cab for Cutie,0.5509999999999999,0.6197999999999999,0.5537000000000001,131.9445,0.3012715,0.09914800500000001,0.03305999999999999,0.12545,63
Mercan Dede,0.6039,0.4715000000000001,0.16702000000000003,117.6926,0.355981,0.73230403,0.03913,0.10141,39
Mad Caddies,0.7283999999999999,0.7318,0.851,110.5225,0.09921999999999999,0.0012631709999999998,0.06067,0.17673,43
JJ Araujo,0.6466000000000001,0.6307,0.8339000000000001,124.763,0.27118,0.00583523,0.06677,0.17769999999999997,47
Funky Loffe,0.7287000000000001,0.7653000000000001,0.7110000000000001,124.0989,0.0079162,0.33650199999999997,0.04903999999999999,0.12154000000000001,22
Eric Clapton,0.6516000000000001,0.4423,0.5861,115.81060000000002,0.4552860000000001,0.1511598,0.03907000000000001,0.29334999999999994,70
Polysomni,0.12817,0.012841899999999998,0.06547,77.6235,0.9806999999999999,0.9184000000000001,0.04412,0.11905999999999999,44
Elinaura,0.29639,0.08233,0.18907,104.08430000000001,0.9602999999999999,0.9045,0.04383,0.12541999999999998,35
DRAMA,0.7807999999999999,0.6989,0.5493,118.9576,0.17071500000000003,0.054478999999999986,0.03926,0.20823,59
The Dandy Warhols,0.5625000000000001,0.7461,0.5897999999999999,123.00139999999999,0.04740022,0.4681,0.03268,0.17299,53
Otile Brown,0.6634000000000001,0.7483000000000001,0.7256,126.65189999999998,0.28166,0.001387211,0.11589,0.18089999999999998,43
CHRIS YONGE,0.7108000000000001,0.5581,0.5284,112.31609999999998,0.44309000000000004,0.08862829,0.15347,0.15118,36
Rik Rok,0.6958,0.6366,0.6593,105.9876,0.10511000000000001,9.166e-06,0.11231,0.18381,61
Madhushree,0.6295999999999999,0.6195999999999999,0.5302999999999999,144.85699999999997,0.3719799999999999,0.0007213180000000001,0.1,0.13774,59
Aishwarya Ravichandran,0.5525,0.4423,0.4441,99.18520000000001,0.6427100000000001,5.4816999999999994e-05,0.041120000000000004,0.18592,49
Daniel Ho,0.5940000000000001,0.29616,0.4325,104.64869999999999,0.8026,0.44287803299999995,0.04609,0.12534,31
Charley Pride,0.5878999999999999,0.4152,0.7147,127.58420000000001,0.6177,0.00044454300000000004,0.03430000000000001,0.19257,53
StashtheWave,0.6563,0.575,0.6248,118.65360000000001,0.285192,0.22404380000000002,0.18712,0.24345000000000003,22
Malene Mortensen,0.6167,0.24650000000000002,0.3727,92.8611,0.8646,0.005579908000000001,0.04242,0.12108,37
Decebal Badila,0.4980999999999999,0.3568,0.4591,115.86659999999999,0.8448,0.7341730000000001,0.035339999999999996,0.55018,7
Seago,0.7326999999999999,0.6174999999999999,0.6295,125.0848,0.33357899999999996,3.2166000000000003e-05,0.08506,0.18009999999999998,31
The Bright,0.4971,0.7697999999999999,0.5997999999999999,132.2105,0.20856970000000005,0.06266807299999999,0.047189999999999996,0.20957000000000003,14
The Bellamy Brothers,0.6519,0.6738000000000001,0.7999,128.0612,0.072815,7.4254e-05,0.0356,0.20234000000000002,55
HIRIE,0.6989000000000001,0.7020000000000002,0.6477999999999999,131.1057,0.13904,0.000410531,0.07741,0.20671,44
Say Sue Me,0.4713,0.8508000000000001,0.5016,132.8917,0.05749900000000001,0.5770206,0.03888,0.21247000000000002,35
Kingo Hamada,0.6889,0.5532999999999999,0.6013,117.13550000000001,0.36150000000000004,0.005239774,0.03662,0.1637,44
Skinny Brown,0.6521,0.7154999999999999,0.45459999999999995,123.6449,0.21911,0.0,0.14707,0.12369000000000001,45
Ryan Griffin,0.5469999999999999,0.6576000000000001,0.49959999999999993,124.2748,0.180075,0.00010444,0.03986,0.15367999999999998,44
Genser 55,0.6582000000000001,0.27409999999999995,0.45380000000000004,137.8467,0.7816,0.8693000000000002,0.12937,0.22988000000000003,27
Team Omda,0.7122,0.7542,0.6508,134.6933,0.3201,3.0542e-05,0.15719,0.21106000000000003,35
Epica,0.45919999999999994,0.8958000000000002,0.33940000000000003,120.96,0.008648,0.005172,0.059930000000000004,0.19883000000000003,55
While She Sleeps,0.48390000000000005,0.952,0.24708999999999998,115.69979999999998,0.0009714599999999998,0.000191114,0.09863,0.22294000000000005,54
Phương Mỹ Chi,0.6546000000000001,0.5365000000000001,0.39899,120.88990000000001,0.48050000000000004,0.007234277,0.05981000000000001,0.18002,51
Joseph Attieh,0.6681,0.6876,0.6565000000000001,138.6993,0.32228999999999997,0.001676186,0.07465000000000001,0.11064,41
Hoàng Dũng,0.5454,0.4122,0.3375,130.85269999999997,0.7192999999999999,1.743e-05,0.03837999999999999,0.15514999999999998,54
Namy,0.7283999999999999,0.7464000000000001,0.6513,121.00120000000001,0.047669619999999996,0.28571758,0.07450000000000001,0.19919,22
Florence Ada,0.5099,0.25528,0.3254,91.05640000000001,0.6708000000000001,0.689338,0.20189,0.1689,40
Ryan De La Cruz,0.7777000000000001,0.6266,0.7017,135.72629999999998,0.21717999999999998,0.021928252,0.15091,0.15950000000000003,21
Harry Hawaii,0.6402,0.32239999999999996,0.47289999999999993,104.79490000000001,0.36558999999999997,0.686117,0.07060000000000001,0.17492999999999997,38
Dan Wilson,0.4805,0.5156000000000001,0.38280000000000003,121.69889999999998,0.4291123,0.021989309999999998,0.036809999999999996,0.2345,25
Maisie Peters,0.5945999999999999,0.7874000000000001,0.5625,125.2172,0.19011,8.523000000000001e-05,0.10455,0.23800000000000004,66
TOBi,0.6721,0.6858000000000001,0.5598000000000001,121.57090000000001,0.18775,0.023883875000000002,0.20562,0.17609999999999998,48
Makoto Kawamoto,0.5614000000000001,0.6173,0.4136,120.83130000000001,0.30864,0.209807018,0.034960000000000005,0.14011,33
Joell,0.5827,0.3679,0.3966,136.7217,0.6673,0.09197422999999999,0.03658,0.13787000000000002,25
Ercola,0.6226999999999999,0.8215,0.19146000000000002,126.73560000000002,0.004746470000000001,0.15731,0.05585,0.22111999999999998,27
The Percy Faith Strings,0.17378000000000002,0.2744,0.07735,104.87069999999999,0.9221000000000001,0.8042999999999999,0.03472,0.2003,28
Utmost-@mos,0.16783,0.20312999999999998,0.08236099999999999,107.44209999999998,0.7558999999999999,0.9277999999999998,0.08478,0.19530000000000006,47
Soothing Music Academy,0.23939999999999997,0.40924000000000005,0.06776199999999999,99.04249999999999,0.671300128,0.8042,0.08377,0.42001999999999995,38
Daughtry,0.4343,0.8220000000000001,0.29120999999999997,128.7165,0.025361923,0.002548977,0.04363,0.21599000000000004,64
Park Sung Il,0.3658,0.42619999999999997,0.16404000000000002,118.0012,0.6573000000000001,0.60791844,0.037970000000000004,0.16203000000000004,20
William Ogmundson,0.44480000000000003,0.050530000000000005,0.16016999999999998,87.00649999999999,0.9799,0.906,0.05049,0.10286,29
Teset,0.5410999999999999,0.5502999999999999,0.33678,124.56020000000001,0.5715,0.8646,0.04672,0.30366,21
Glasstempo,0.6786,0.34619999999999995,0.30628999999999995,113.2482,0.6425799999999999,0.38297415999999995,0.09435,0.14424,26
Blanco White,0.4218,0.3871,0.22575000000000003,115.08300000000001,0.7424000000000001,0.21883770000000005,0.03543,0.10822000000000001,54
Damian Marley,0.7895000000000001,0.6678,0.7161000000000001,97.35079999999999,0.061509,0.000603315,0.17858999999999997,0.159,65
Maître Renard,0.696,0.4187,0.3065,116.90040000000002,0.34664,0.7256,0.09905,0.13179000000000002,31
Maria Taylor,0.6082000000000001,0.6108999999999999,0.5332999999999999,121.10329999999999,0.18606499999999998,0.10025659199999999,0.036629999999999996,0.17106000000000002,39
Cameo,0.7948,0.6079000000000001,0.8029,104.2325,0.1718,0.005190620999999999,0.0885,0.1594,52
Jaron,0.3476,0.5875,0.17975,120.9956,0.21528,0.07148706,0.08808999999999999,0.23359000000000005,35
Dj Mura K.E,0.7172000000000002,0.6974999999999999,0.42729999999999996,117.4022,0.09552500000000001,0.08551509800000001,0.06639,0.1072,5
Paul Buchanan,0.3317,0.07128999999999999,0.15187,99.12440000000001,0.9565999999999999,0.12531799999999998,0.04036,0.13840999999999998,36
grouptherapy.,0.7202,0.6125,0.47319999999999995,122.66209999999998,0.38928,0.008772437000000001,0.22336999999999999,0.15721000000000002,47
Stanley Clarke,0.6426,0.47359999999999997,0.53203,121.4337,0.191911,0.29426713,0.0754,0.1805,42
Jeremy Spencer,0.6302999999999999,0.26080000000000003,0.41050000000000003,126.71110000000002,0.7673,0.5818070000000001,0.03193,0.14379999999999998,32
The Sideshow Tragedy,0.4742,0.8820999999999998,0.5556000000000001,128.6299,0.0937659,0.10447954,0.09613000000000001,0.16956000000000004,19
9MUSES,0.6596,0.9339999999999999,0.7783,128.7879,0.13007,1.7180000000000001e-06,0.09759999999999999,0.26819999999999994,36
Sir Reg,0.43739999999999996,0.9654999999999999,0.812,145.3854,0.019161639999999997,0.049973568,0.07359,0.24553999999999995,39
Lightnin' Hopkins,0.5982,0.36021000000000003,0.626,109.31649999999999,0.8413,0.11341192999999998,0.04424,0.13391999999999998,42
Ging,0.4751,0.5555,0.5027,127.63040000000001,0.39157,0.19965499999999997,0.03365,0.15004,34
mim,0.43900000000000006,0.45289999999999997,0.27790000000000004,124.429,0.7985000000000001,1.1200000000000001e-07,0.03226,0.14799999999999996,11
